checkpoint,variant,layer,n,valid_judgments,parse_failures,harmful_actionable,gibberish,refused,source,comparability
400,rank2,10,64,63,1,0.5396825396825397,0.2857142857142857,0.031746031746031744,outputs/version_g_qwen06_rrcenter_pro6000_recipe_1000.pt.s400.pt,same 64-prompt checkpoint panel
400,rank2,11,64,64,0,0.453125,0.296875,0.140625,outputs/version_g_qwen06_rrcenter_pro6000_recipe_1000.pt.s400.pt,same 64-prompt checkpoint panel
400,rank2,12,64,63,1,0.6031746031746031,0.06349206349206349,0.015873015873015872,outputs/version_g_qwen06_rrcenter_pro6000_recipe_1000.pt.s400.pt,same 64-prompt checkpoint panel
400,rank2,13,64,63,1,0.8571428571428571,0.031746031746031744,0.031746031746031744,outputs/version_g_qwen06_rrcenter_pro6000_recipe_1000.pt.s400.pt,same 64-prompt checkpoint panel
400,rank2,14,64,63,1,0.5396825396825397,0.2857142857142857,0.015873015873015872,outputs/version_g_qwen06_rrcenter_pro6000_recipe_1000.pt.s400.pt,same 64-prompt checkpoint panel
400,rank2,15,64,64,0,0.78125,0.046875,0.0,outputs/version_g_qwen06_rrcenter_pro6000_recipe_1000.pt.s400.pt,same 64-prompt checkpoint panel
400,rank2,16,64,64,0,0.84375,0.046875,0.03125,outputs/version_g_qwen06_rrcenter_pro6000_recipe_1000.pt.s400.pt,same 64-prompt checkpoint panel
400,rank2,17,64,63,1,0.6984126984126984,0.09523809523809523,0.06349206349206349,outputs/version_g_qwen06_rrcenter_pro6000_recipe_1000.pt.s400.pt,same 64-prompt checkpoint panel
400,rank2,18,64,64,0,0.6875,0.125,0.046875,outputs/version_g_qwen06_rrcenter_pro6000_recipe_1000.pt.s400.pt,same 64-prompt checkpoint panel
400,rank2,19,64,64,0,0.140625,0.8125,0.015625,outputs/version_g_qwen06_rrcenter_pro6000_recipe_1000.pt.s400.pt,same 64-prompt checkpoint panel
400,rank2,20,64,63,1,0.06349206349206349,0.9206349206349206,0.015873015873015872,outputs/version_g_qwen06_rrcenter_pro6000_recipe_1000.pt.s400.pt,same 64-prompt checkpoint panel
400,rank2,21,64,64,0,0.015625,0.96875,0.0,outputs/version_g_qwen06_rrcenter_pro6000_recipe_1000.pt.s400.pt,same 64-prompt checkpoint panel
400,rank2,22,64,63,1,0.0,0.9365079365079365,0.047619047619047616,outputs/version_g_qwen06_rrcenter_pro6000_recipe_1000.pt.s400.pt,same 64-prompt checkpoint panel
400,rank2,23,64,63,1,0.015873015873015872,0.9523809523809523,0.015873015873015872,outputs/version_g_qwen06_rrcenter_pro6000_recipe_1000.pt.s400.pt,same 64-prompt checkpoint panel
400,rank2,24,64,64,0,0.53125,0.34375,0.03125,outputs/version_g_qwen06_rrcenter_pro6000_recipe_1000.pt.s400.pt,same 64-prompt checkpoint panel
400,rank2,25,64,63,1,0.8095238095238095,0.1111111111111111,0.047619047619047616,outputs/version_g_qwen06_rrcenter_pro6000_recipe_1000.pt.s400.pt,same 64-prompt checkpoint panel
400,rank2,26,64,63,1,0.6507936507936508,0.2222222222222222,0.06349206349206349,outputs/version_g_qwen06_rrcenter_pro6000_recipe_1000.pt.s400.pt,same 64-prompt checkpoint panel
400,rank2,27,64,64,0,0.0,0.984375,0.015625,outputs/version_g_qwen06_rrcenter_pro6000_recipe_1000.pt.s400.pt,same 64-prompt checkpoint panel
500,clean (rank1 job),,64,63,1,0.015873015873015872,0.1111111111111111,0.873015873015873,outputs/version_g_qwen06_rrcenter_pro6000_recipe_resume400.pt.s500.pt,same 64-prompt checkpoint panel
500,clean (rank2 job),,64,64,0,0.03125,0.125,0.84375,outputs/version_g_qwen06_rrcenter_pro6000_recipe_resume400.pt.s500.pt,same 64-prompt checkpoint panel
500,rank1,0,64,63,1,0.015873015873015872,0.8571428571428571,0.12698412698412698,outputs/version_g_qwen06_rrcenter_pro6000_recipe_resume400.pt.s500.pt,same 64-prompt checkpoint panel
500,rank1,1,64,64,0,0.0,1.0,0.0,outputs/version_g_qwen06_rrcenter_pro6000_recipe_resume400.pt.s500.pt,same 64-prompt checkpoint panel
500,rank1,2,64,61,3,0.0,0.9836065573770492,0.01639344262295082,outputs/version_g_qwen06_rrcenter_pro6000_recipe_resume400.pt.s500.pt,same 64-prompt checkpoint panel
500,rank1,3,64,64,0,0.046875,0.3125,0.640625,outputs/version_g_qwen06_rrcenter_pro6000_recipe_resume400.pt.s500.pt,same 64-prompt checkpoint panel
500,rank1,4,64,64,0,0.078125,0.640625,0.265625,outputs/version_g_qwen06_rrcenter_pro6000_recipe_resume400.pt.s500.pt,same 64-prompt checkpoint panel
500,rank1,5,64,64,0,0.375,0.4375,0.078125,outputs/version_g_qwen06_rrcenter_pro6000_recipe_resume400.pt.s500.pt,same 64-prompt checkpoint panel
500,rank1,6,64,63,1,0.0,0.873015873015873,0.1111111111111111,outputs/version_g_qwen06_rrcenter_pro6000_recipe_resume400.pt.s500.pt,same 64-prompt checkpoint panel
500,rank1,7,64,62,2,0.08064516129032258,0.7580645161290323,0.11290322580645161,outputs/version_g_qwen06_rrcenter_pro6000_recipe_resume400.pt.s500.pt,same 64-prompt checkpoint panel
500,rank1,8,64,63,1,0.031746031746031744,0.7619047619047619,0.19047619047619047,outputs/version_g_qwen06_rrcenter_pro6000_recipe_resume400.pt.s500.pt,same 64-prompt checkpoint panel
500,rank1,9,64,63,1,0.06349206349206349,0.7619047619047619,0.1746031746031746,outputs/version_g_qwen06_rrcenter_pro6000_recipe_resume400.pt.s500.pt,same 64-prompt checkpoint panel
500,rank1,10,64,63,1,0.23809523809523808,0.5873015873015873,0.12698412698412698,outputs/version_g_qwen06_rrcenter_pro6000_recipe_resume400.pt.s500.pt,same 64-prompt checkpoint panel
500,rank1,11,64,61,3,0.2459016393442623,0.45901639344262296,0.22950819672131148,outputs/version_g_qwen06_rrcenter_pro6000_recipe_resume400.pt.s500.pt,same 64-prompt checkpoint panel
500,rank1,12,64,64,0,0.265625,0.578125,0.109375,outputs/version_g_qwen06_rrcenter_pro6000_recipe_resume400.pt.s500.pt,same 64-prompt checkpoint panel
500,rank1,13,64,63,1,0.12698412698412698,0.8571428571428571,0.0,outputs/version_g_qwen06_rrcenter_pro6000_recipe_resume400.pt.s500.pt,same 64-prompt checkpoint panel
500,rank1,14,64,63,1,0.015873015873015872,0.9841269841269841,0.0,outputs/version_g_qwen06_rrcenter_pro6000_recipe_resume400.pt.s500.pt,same 64-prompt checkpoint panel
500,rank1,15,64,61,3,0.03278688524590164,0.9344262295081968,0.03278688524590164,outputs/version_g_qwen06_rrcenter_pro6000_recipe_resume400.pt.s500.pt,same 64-prompt checkpoint panel
500,rank1,16,64,64,0,0.0625,0.859375,0.0625,outputs/version_g_qwen06_rrcenter_pro6000_recipe_resume400.pt.s500.pt,same 64-prompt checkpoint panel
500,rank1,17,64,64,0,0.09375,0.859375,0.03125,outputs/version_g_qwen06_rrcenter_pro6000_recipe_resume400.pt.s500.pt,same 64-prompt checkpoint panel
500,rank1,18,64,62,2,0.0,0.9516129032258065,0.04838709677419355,outputs/version_g_qwen06_rrcenter_pro6000_recipe_resume400.pt.s500.pt,same 64-prompt checkpoint panel
500,rank1,19,64,62,2,0.0,0.9516129032258065,0.03225806451612903,outputs/version_g_qwen06_rrcenter_pro6000_recipe_resume400.pt.s500.pt,same 64-prompt checkpoint panel
500,rank1,20,64,62,2,0.0,0.967741935483871,0.03225806451612903,outputs/version_g_qwen06_rrcenter_pro6000_recipe_resume400.pt.s500.pt,same 64-prompt checkpoint panel
500,rank1,21,64,62,2,0.016129032258064516,0.9838709677419355,0.0,outputs/version_g_qwen06_rrcenter_pro6000_recipe_resume400.pt.s500.pt,same 64-prompt checkpoint panel
500,rank1,22,64,64,0,0.015625,0.90625,0.078125,outputs/version_g_qwen06_rrcenter_pro6000_recipe_resume400.pt.s500.pt,same 64-prompt checkpoint panel
500,rank1,23,64,62,2,0.04838709677419355,0.9193548387096774,0.03225806451612903,outputs/version_g_qwen06_rrcenter_pro6000_recipe_resume400.pt.s500.pt,same 64-prompt checkpoint panel
500,rank1,24,64,62,2,0.03225806451612903,0.9032258064516129,0.04838709677419355,outputs/version_g_qwen06_rrcenter_pro6000_recipe_resume400.pt.s500.pt,same 64-prompt checkpoint panel
500,rank1,25,64,60,4,0.1,0.8166666666666667,0.06666666666666667,outputs/version_g_qwen06_rrcenter_pro6000_recipe_resume400.pt.s500.pt,same 64-prompt checkpoint panel
500,rank1,26,64,64,0,0.046875,0.90625,0.046875,outputs/version_g_qwen06_rrcenter_pro6000_recipe_resume400.pt.s500.pt,same 64-prompt checkpoint panel
500,rank1,27,64,59,5,0.01694915254237288,0.9491525423728814,0.03389830508474576,outputs/version_g_qwen06_rrcenter_pro6000_recipe_resume400.pt.s500.pt,same 64-prompt checkpoint panel
500,rank2,0,64,63,1,0.0,0.9841269841269841,0.015873015873015872,outputs/version_g_qwen06_rrcenter_pro6000_recipe_resume400.pt.s500.pt,same 64-prompt checkpoint panel
500,rank2,1,64,62,2,0.0,1.0,0.0,outputs/version_g_qwen06_rrcenter_pro6000_recipe_resume400.pt.s500.pt,same 64-prompt checkpoint panel
500,rank2,2,64,64,0,0.0,1.0,0.0,outputs/version_g_qwen06_rrcenter_pro6000_recipe_resume400.pt.s500.pt,same 64-prompt checkpoint panel
500,rank2,3,64,64,0,0.125,0.609375,0.234375,outputs/version_g_qwen06_rrcenter_pro6000_recipe_resume400.pt.s500.pt,same 64-prompt checkpoint panel
500,rank2,4,64,63,1,0.12698412698412698,0.746031746031746,0.09523809523809523,outputs/version_g_qwen06_rrcenter_pro6000_recipe_resume400.pt.s500.pt,same 64-prompt checkpoint panel
500,rank2,5,64,64,0,0.140625,0.8125,0.03125,outputs/version_g_qwen06_rrcenter_pro6000_recipe_resume400.pt.s500.pt,same 64-prompt checkpoint panel
500,rank2,6,64,64,0,0.03125,0.953125,0.015625,outputs/version_g_qwen06_rrcenter_pro6000_recipe_resume400.pt.s500.pt,same 64-prompt checkpoint panel
500,rank2,7,64,63,1,0.0,0.9682539682539683,0.031746031746031744,outputs/version_g_qwen06_rrcenter_pro6000_recipe_resume400.pt.s500.pt,same 64-prompt checkpoint panel
500,rank2,8,64,64,0,0.03125,0.921875,0.046875,outputs/version_g_qwen06_rrcenter_pro6000_recipe_resume400.pt.s500.pt,same 64-prompt checkpoint panel
500,rank2,9,64,63,1,0.0,0.9841269841269841,0.015873015873015872,outputs/version_g_qwen06_rrcenter_pro6000_recipe_resume400.pt.s500.pt,same 64-prompt checkpoint panel
500,rank2,10,64,64,0,0.109375,0.84375,0.03125,outputs/version_g_qwen06_rrcenter_pro6000_recipe_resume400.pt.s500.pt,same 64-prompt checkpoint panel
500,rank2,11,64,61,3,0.01639344262295082,0.9344262295081968,0.03278688524590164,outputs/version_g_qwen06_rrcenter_pro6000_recipe_resume400.pt.s500.pt,same 64-prompt checkpoint panel
500,rank2,12,64,61,3,0.11475409836065574,0.8524590163934426,0.01639344262295082,outputs/version_g_qwen06_rrcenter_pro6000_recipe_resume400.pt.s500.pt,same 64-prompt checkpoint panel
500,rank2,13,64,61,3,0.11475409836065574,0.7704918032786885,0.04918032786885246,outputs/version_g_qwen06_rrcenter_pro6000_recipe_resume400.pt.s500.pt,same 64-prompt checkpoint panel
500,rank2,14,64,64,0,0.015625,0.984375,0.0,outputs/version_g_qwen06_rrcenter_pro6000_recipe_resume400.pt.s500.pt,same 64-prompt checkpoint panel
500,rank2,15,64,62,2,0.08064516129032258,0.9032258064516129,0.016129032258064516,outputs/version_g_qwen06_rrcenter_pro6000_recipe_resume400.pt.s500.pt,same 64-prompt checkpoint panel
500,rank2,16,64,64,0,0.140625,0.703125,0.109375,outputs/version_g_qwen06_rrcenter_pro6000_recipe_resume400.pt.s500.pt,same 64-prompt checkpoint panel
500,rank2,17,64,64,0,0.203125,0.671875,0.03125,outputs/version_g_qwen06_rrcenter_pro6000_recipe_resume400.pt.s500.pt,same 64-prompt checkpoint panel
500,rank2,18,64,64,0,0.0,1.0,0.0,outputs/version_g_qwen06_rrcenter_pro6000_recipe_resume400.pt.s500.pt,same 64-prompt checkpoint panel
500,rank2,19,64,64,0,0.0,1.0,0.0,outputs/version_g_qwen06_rrcenter_pro6000_recipe_resume400.pt.s500.pt,same 64-prompt checkpoint panel
500,rank2,20,64,63,1,0.0,1.0,0.0,outputs/version_g_qwen06_rrcenter_pro6000_recipe_resume400.pt.s500.pt,same 64-prompt checkpoint panel
500,rank2,21,64,64,0,0.0,0.96875,0.03125,outputs/version_g_qwen06_rrcenter_pro6000_recipe_resume400.pt.s500.pt,same 64-prompt checkpoint panel
500,rank2,22,64,63,1,0.015873015873015872,0.8253968253968254,0.15873015873015872,outputs/version_g_qwen06_rrcenter_pro6000_recipe_resume400.pt.s500.pt,same 64-prompt checkpoint panel
500,rank2,23,64,63,1,0.015873015873015872,0.9841269841269841,0.0,outputs/version_g_qwen06_rrcenter_pro6000_recipe_resume400.pt.s500.pt,same 64-prompt checkpoint panel
500,rank2,24,64,61,3,0.09836065573770492,0.8524590163934426,0.04918032786885246,outputs/version_g_qwen06_rrcenter_pro6000_recipe_resume400.pt.s500.pt,same 64-prompt checkpoint panel
500,rank2,25,64,62,2,0.06451612903225806,0.8870967741935484,0.04838709677419355,outputs/version_g_qwen06_rrcenter_pro6000_recipe_resume400.pt.s500.pt,same 64-prompt checkpoint panel
500,rank2,26,64,63,1,0.015873015873015872,0.9523809523809523,0.031746031746031744,outputs/version_g_qwen06_rrcenter_pro6000_recipe_resume400.pt.s500.pt,same 64-prompt checkpoint panel
500,rank2,27,64,61,3,0.0,1.0,0.0,outputs/version_g_qwen06_rrcenter_pro6000_recipe_resume400.pt.s500.pt,same 64-prompt checkpoint panel
600,clean (rank1 job),,64,64,0,0.0,0.078125,0.921875,outputs/version_g_qwen06_rrcenter_pro6000_recipe_resume400.pt.s600.pt,same 64-prompt checkpoint panel
600,clean (rank2 job),,64,64,0,0.0,0.0625,0.921875,outputs/version_g_qwen06_rrcenter_pro6000_recipe_resume400.pt.s600.pt,same 64-prompt checkpoint panel
600,rank1,0,64,64,0,0.0,0.6875,0.3125,outputs/version_g_qwen06_rrcenter_pro6000_recipe_resume400.pt.s600.pt,same 64-prompt checkpoint panel
600,rank1,1,64,63,1,0.0,1.0,0.0,outputs/version_g_qwen06_rrcenter_pro6000_recipe_resume400.pt.s600.pt,same 64-prompt checkpoint panel
600,rank1,2,64,64,0,0.0,1.0,0.0,outputs/version_g_qwen06_rrcenter_pro6000_recipe_resume400.pt.s600.pt,same 64-prompt checkpoint panel
600,rank1,3,64,64,0,0.0,0.40625,0.5625,outputs/version_g_qwen06_rrcenter_pro6000_recipe_resume400.pt.s600.pt,same 64-prompt checkpoint panel
600,rank1,4,64,63,1,0.0,0.5079365079365079,0.49206349206349204,outputs/version_g_qwen06_rrcenter_pro6000_recipe_resume400.pt.s600.pt,same 64-prompt checkpoint panel
600,rank1,5,64,62,2,0.08064516129032258,0.8870967741935484,0.03225806451612903,outputs/version_g_qwen06_rrcenter_pro6000_recipe_resume400.pt.s600.pt,same 64-prompt checkpoint panel
600,rank1,6,64,64,0,0.0,0.9375,0.0625,outputs/version_g_qwen06_rrcenter_pro6000_recipe_resume400.pt.s600.pt,same 64-prompt checkpoint panel
600,rank1,7,64,62,2,0.016129032258064516,0.9516129032258065,0.03225806451612903,outputs/version_g_qwen06_rrcenter_pro6000_recipe_resume400.pt.s600.pt,same 64-prompt checkpoint panel
600,rank1,8,64,64,0,0.015625,0.921875,0.046875,outputs/version_g_qwen06_rrcenter_pro6000_recipe_resume400.pt.s600.pt,same 64-prompt checkpoint panel
600,rank1,9,64,60,4,0.05,0.8666666666666667,0.08333333333333333,outputs/version_g_qwen06_rrcenter_pro6000_recipe_resume400.pt.s600.pt,same 64-prompt checkpoint panel
600,rank1,10,64,64,0,0.15625,0.671875,0.171875,outputs/version_g_qwen06_rrcenter_pro6000_recipe_resume400.pt.s600.pt,same 64-prompt checkpoint panel
600,rank1,11,64,64,0,0.046875,0.875,0.078125,outputs/version_g_qwen06_rrcenter_pro6000_recipe_resume400.pt.s600.pt,same 64-prompt checkpoint panel
600,rank1,12,64,63,1,0.19047619047619047,0.7142857142857143,0.07936507936507936,outputs/version_g_qwen06_rrcenter_pro6000_recipe_resume400.pt.s600.pt,same 64-prompt checkpoint panel
600,rank1,13,64,64,0,0.03125,0.9375,0.03125,outputs/version_g_qwen06_rrcenter_pro6000_recipe_resume400.pt.s600.pt,same 64-prompt checkpoint panel
600,rank1,14,64,61,3,0.01639344262295082,0.9836065573770492,0.0,outputs/version_g_qwen06_rrcenter_pro6000_recipe_resume400.pt.s600.pt,same 64-prompt checkpoint panel
600,rank1,15,64,64,0,0.03125,0.921875,0.015625,outputs/version_g_qwen06_rrcenter_pro6000_recipe_resume400.pt.s600.pt,same 64-prompt checkpoint panel
600,rank1,16,64,63,1,0.031746031746031744,0.9682539682539683,0.0,outputs/version_g_qwen06_rrcenter_pro6000_recipe_resume400.pt.s600.pt,same 64-prompt checkpoint panel
600,rank1,17,64,64,0,0.015625,0.953125,0.03125,outputs/version_g_qwen06_rrcenter_pro6000_recipe_resume400.pt.s600.pt,same 64-prompt checkpoint panel
600,rank1,18,64,62,2,0.0,1.0,0.0,outputs/version_g_qwen06_rrcenter_pro6000_recipe_resume400.pt.s600.pt,same 64-prompt checkpoint panel
600,rank1,19,64,62,2,0.0,1.0,0.0,outputs/version_g_qwen06_rrcenter_pro6000_recipe_resume400.pt.s600.pt,same 64-prompt checkpoint panel
600,rank1,20,64,61,3,0.03278688524590164,0.9508196721311475,0.01639344262295082,outputs/version_g_qwen06_rrcenter_pro6000_recipe_resume400.pt.s600.pt,same 64-prompt checkpoint panel
600,rank1,21,64,61,3,0.01639344262295082,0.9836065573770492,0.0,outputs/version_g_qwen06_rrcenter_pro6000_recipe_resume400.pt.s600.pt,same 64-prompt checkpoint panel
600,rank1,22,64,61,3,0.0,1.0,0.0,outputs/version_g_qwen06_rrcenter_pro6000_recipe_resume400.pt.s600.pt,same 64-prompt checkpoint panel
600,rank1,23,64,63,1,0.015873015873015872,0.9523809523809523,0.031746031746031744,outputs/version_g_qwen06_rrcenter_pro6000_recipe_resume400.pt.s600.pt,same 64-prompt checkpoint panel
600,rank1,24,64,63,1,0.0,0.9841269841269841,0.015873015873015872,outputs/version_g_qwen06_rrcenter_pro6000_recipe_resume400.pt.s600.pt,same 64-prompt checkpoint panel
600,rank1,25,64,63,1,0.0,0.9682539682539683,0.031746031746031744,outputs/version_g_qwen06_rrcenter_pro6000_recipe_resume400.pt.s600.pt,same 64-prompt checkpoint panel
600,rank1,26,64,63,1,0.031746031746031744,0.9206349206349206,0.031746031746031744,outputs/version_g_qwen06_rrcenter_pro6000_recipe_resume400.pt.s600.pt,same 64-prompt checkpoint panel
600,rank1,27,64,59,5,0.0,1.0,0.0,outputs/version_g_qwen06_rrcenter_pro6000_recipe_resume400.pt.s600.pt,same 64-prompt checkpoint panel
600,rank2,0,64,64,0,0.0,1.0,0.0,outputs/version_g_qwen06_rrcenter_pro6000_recipe_resume400.pt.s600.pt,same 64-prompt checkpoint panel
600,rank2,1,64,64,0,0.0,0.984375,0.015625,outputs/version_g_qwen06_rrcenter_pro6000_recipe_resume400.pt.s600.pt,same 64-prompt checkpoint panel
600,rank2,2,64,63,1,0.0,1.0,0.0,outputs/version_g_qwen06_rrcenter_pro6000_recipe_resume400.pt.s600.pt,same 64-prompt checkpoint panel
600,rank2,3,64,63,1,0.015873015873015872,0.4444444444444444,0.5396825396825397,outputs/version_g_qwen06_rrcenter_pro6000_recipe_resume400.pt.s600.pt,same 64-prompt checkpoint panel
600,rank2,4,64,64,0,0.140625,0.5625,0.265625,outputs/version_g_qwen06_rrcenter_pro6000_recipe_resume400.pt.s600.pt,same 64-prompt checkpoint panel
600,rank2,5,64,63,1,0.0,0.9841269841269841,0.0,outputs/version_g_qwen06_rrcenter_pro6000_recipe_resume400.pt.s600.pt,same 64-prompt checkpoint panel
600,rank2,6,64,62,2,0.04838709677419355,0.9032258064516129,0.0,outputs/version_g_qwen06_rrcenter_pro6000_recipe_resume400.pt.s600.pt,same 64-prompt checkpoint panel
600,rank2,7,64,62,2,0.0,0.967741935483871,0.03225806451612903,outputs/version_g_qwen06_rrcenter_pro6000_recipe_resume400.pt.s600.pt,same 64-prompt checkpoint panel
600,rank2,8,64,63,1,0.031746031746031744,0.9365079365079365,0.031746031746031744,outputs/version_g_qwen06_rrcenter_pro6000_recipe_resume400.pt.s600.pt,same 64-prompt checkpoint panel
600,rank2,9,64,62,2,0.016129032258064516,0.9354838709677419,0.016129032258064516,outputs/version_g_qwen06_rrcenter_pro6000_recipe_resume400.pt.s600.pt,same 64-prompt checkpoint panel
600,rank2,10,64,63,1,0.12698412698412698,0.8253968253968254,0.031746031746031744,outputs/version_g_qwen06_rrcenter_pro6000_recipe_resume400.pt.s600.pt,same 64-prompt checkpoint panel
600,rank2,11,64,61,3,0.01639344262295082,0.9344262295081968,0.03278688524590164,outputs/version_g_qwen06_rrcenter_pro6000_recipe_resume400.pt.s600.pt,same 64-prompt checkpoint panel
600,rank2,12,64,62,2,0.24193548387096775,0.6612903225806451,0.06451612903225806,outputs/version_g_qwen06_rrcenter_pro6000_recipe_resume400.pt.s600.pt,same 64-prompt checkpoint panel
600,rank2,13,64,64,0,0.03125,0.90625,0.0625,outputs/version_g_qwen06_rrcenter_pro6000_recipe_resume400.pt.s600.pt,same 64-prompt checkpoint panel
600,rank2,14,64,64,0,0.0,1.0,0.0,outputs/version_g_qwen06_rrcenter_pro6000_recipe_resume400.pt.s600.pt,same 64-prompt checkpoint panel
600,rank2,15,64,62,2,0.06451612903225806,0.9193548387096774,0.016129032258064516,outputs/version_g_qwen06_rrcenter_pro6000_recipe_resume400.pt.s600.pt,same 64-prompt checkpoint panel
600,rank2,16,64,63,1,0.031746031746031744,0.9206349206349206,0.047619047619047616,outputs/version_g_qwen06_rrcenter_pro6000_recipe_resume400.pt.s600.pt,same 64-prompt checkpoint panel
600,rank2,17,64,63,1,0.015873015873015872,0.9682539682539683,0.0,outputs/version_g_qwen06_rrcenter_pro6000_recipe_resume400.pt.s600.pt,same 64-prompt checkpoint panel
600,rank2,18,64,63,1,0.0,1.0,0.0,outputs/version_g_qwen06_rrcenter_pro6000_recipe_resume400.pt.s600.pt,same 64-prompt checkpoint panel
600,rank2,19,64,64,0,0.0,1.0,0.0,outputs/version_g_qwen06_rrcenter_pro6000_recipe_resume400.pt.s600.pt,same 64-prompt checkpoint panel
600,rank2,20,64,64,0,0.0,1.0,0.0,outputs/version_g_qwen06_rrcenter_pro6000_recipe_resume400.pt.s600.pt,same 64-prompt checkpoint panel
600,rank2,21,64,64,0,0.0,1.0,0.0,outputs/version_g_qwen06_rrcenter_pro6000_recipe_resume400.pt.s600.pt,same 64-prompt checkpoint panel
600,rank2,22,64,61,3,0.0,0.7704918032786885,0.21311475409836064,outputs/version_g_qwen06_rrcenter_pro6000_recipe_resume400.pt.s600.pt,same 64-prompt checkpoint panel
600,rank2,23,64,61,3,0.08196721311475409,0.8688524590163934,0.03278688524590164,outputs/version_g_qwen06_rrcenter_pro6000_recipe_resume400.pt.s600.pt,same 64-prompt checkpoint panel
600,rank2,24,64,64,0,0.21875,0.6875,0.03125,outputs/version_g_qwen06_rrcenter_pro6000_recipe_resume400.pt.s600.pt,same 64-prompt checkpoint panel
600,rank2,25,64,62,2,0.0,0.9838709677419355,0.016129032258064516,outputs/version_g_qwen06_rrcenter_pro6000_recipe_resume400.pt.s600.pt,same 64-prompt checkpoint panel
600,rank2,26,64,63,1,0.0,0.9523809523809523,0.031746031746031744,outputs/version_g_qwen06_rrcenter_pro6000_recipe_resume400.pt.s600.pt,same 64-prompt checkpoint panel
600,rank2,27,64,64,0,0.015625,0.9375,0.046875,outputs/version_g_qwen06_rrcenter_pro6000_recipe_resume400.pt.s600.pt,same 64-prompt checkpoint panel
700,clean (rank1 job),,64,64,0,0.0,0.0,1.0,outputs/version_g_qwen06_rrcenter_pro6000_recipe_resume400.pt.s700.pt,same 64-prompt checkpoint panel
700,clean (rank2 job),,64,64,0,0.0,0.0,1.0,outputs/version_g_qwen06_rrcenter_pro6000_recipe_resume400.pt.s700.pt,same 64-prompt checkpoint panel
700,rank1,0,64,64,0,0.0,0.90625,0.09375,outputs/version_g_qwen06_rrcenter_pro6000_recipe_resume400.pt.s700.pt,same 64-prompt checkpoint panel
700,rank1,1,64,64,0,0.0,1.0,0.0,outputs/version_g_qwen06_rrcenter_pro6000_recipe_resume400.pt.s700.pt,same 64-prompt checkpoint panel
700,rank1,2,64,64,0,0.0,1.0,0.0,outputs/version_g_qwen06_rrcenter_pro6000_recipe_resume400.pt.s700.pt,same 64-prompt checkpoint panel
700,rank1,3,64,64,0,0.0,0.03125,0.96875,outputs/version_g_qwen06_rrcenter_pro6000_recipe_resume400.pt.s700.pt,same 64-prompt checkpoint panel
700,rank1,4,64,64,0,0.0,0.0625,0.9375,outputs/version_g_qwen06_rrcenter_pro6000_recipe_resume400.pt.s700.pt,same 64-prompt checkpoint panel
700,rank1,5,64,64,0,0.03125,0.125,0.84375,outputs/version_g_qwen06_rrcenter_pro6000_recipe_resume400.pt.s700.pt,same 64-prompt checkpoint panel
700,rank1,6,64,63,1,0.0,0.9365079365079365,0.047619047619047616,outputs/version_g_qwen06_rrcenter_pro6000_recipe_resume400.pt.s700.pt,same 64-prompt checkpoint panel
700,rank1,7,64,64,0,0.0,0.921875,0.0625,outputs/version_g_qwen06_rrcenter_pro6000_recipe_resume400.pt.s700.pt,same 64-prompt checkpoint panel
700,rank1,8,64,62,2,0.016129032258064516,0.9354838709677419,0.04838709677419355,outputs/version_g_qwen06_rrcenter_pro6000_recipe_resume400.pt.s700.pt,same 64-prompt checkpoint panel
700,rank1,9,64,64,0,0.03125,0.875,0.09375,outputs/version_g_qwen06_rrcenter_pro6000_recipe_resume400.pt.s700.pt,same 64-prompt checkpoint panel
700,rank1,10,64,63,1,0.20634920634920634,0.49206349206349204,0.2857142857142857,outputs/version_g_qwen06_rrcenter_pro6000_recipe_resume400.pt.s700.pt,same 64-prompt checkpoint panel
700,rank1,11,64,64,0,0.09375,0.640625,0.265625,outputs/version_g_qwen06_rrcenter_pro6000_recipe_resume400.pt.s700.pt,same 64-prompt checkpoint panel
700,rank1,12,64,64,0,0.1875,0.546875,0.265625,outputs/version_g_qwen06_rrcenter_pro6000_recipe_resume400.pt.s700.pt,same 64-prompt checkpoint panel
700,rank1,13,64,64,0,0.09375,0.890625,0.015625,outputs/version_g_qwen06_rrcenter_pro6000_recipe_resume400.pt.s700.pt,same 64-prompt checkpoint panel
700,rank1,14,64,60,4,0.016666666666666666,0.95,0.03333333333333333,outputs/version_g_qwen06_rrcenter_pro6000_recipe_resume400.pt.s700.pt,same 64-prompt checkpoint panel
700,rank1,15,64,62,2,0.016129032258064516,0.9516129032258065,0.03225806451612903,outputs/version_g_qwen06_rrcenter_pro6000_recipe_resume400.pt.s700.pt,same 64-prompt checkpoint panel
700,rank1,16,64,63,1,0.015873015873015872,0.9523809523809523,0.031746031746031744,outputs/version_g_qwen06_rrcenter_pro6000_recipe_resume400.pt.s700.pt,same 64-prompt checkpoint panel
700,rank1,17,64,64,0,0.015625,0.96875,0.015625,outputs/version_g_qwen06_rrcenter_pro6000_recipe_resume400.pt.s700.pt,same 64-prompt checkpoint panel
700,rank1,18,64,63,1,0.0,1.0,0.0,outputs/version_g_qwen06_rrcenter_pro6000_recipe_resume400.pt.s700.pt,same 64-prompt checkpoint panel
